is_goal,match_event_id,location_x,location_y,remaining_min,power_of_shot1,knockout_match2,game_season,remaining_sec1,distance_of_shot1,area_of_shot,shot_basics,range_of_shot,team_name,date_of_game,home_away,shot_id_number,lat_lng,type_of_shot,type_of_combined_shot,match_id,team_id,remaining_min.1,power_of_shot,knockout_match1,remaining_sec2,distance_of_shot2
1,55,0,0,5,1,0,2006-07,42,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,15-04-2007,,11424,"42.982923, -71.446094",shot - 39,,20601202,1610612747,36.64,1,0,42,20
1,10,60,127,10,1,0,2000-01,26,34,Center(C),Goal Line,8-16 ft.,Manchester United,03-12-2000,MANU vs. DAL,366,,shot - 35,,20000246,1610612747,10,1,44.8,91.2,
1,242,-7,1,2,2,0,2014-15,5,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,29-10-2014,MANU @ PHX,21106,"33.552026, -112.071667",shot - 4,shot - 4,21400013,1610612747,71.2,2,0,5,20
0,490,13,260,1,4,0,,11,46,Center(C),Penalty Spot,24+ ft.,,12-11-2004,MANU @ ORL,6346,"28.549237, -81.372780",shot - 32,,20400073,1610612747,1,4,84.608,11,46
1,463,0,0,1,4,0,2006-07,22,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,18-04-2007,MANU @ SAC,11463,,shot - 46,,20601227,1610612747,47.64,4,0,119.2,20
0,430,-234,-2,5,4,0,2010-11,39,,Left Side(L),Left Corner,24+ ft.,Manchester United,07-01-2011,MANU vs. NOH,17155,"42.982923, -71.446094",shot - 45,,21000535,1610612747,5,65.6,0,39,43
1,93,0,0,2,1,0,1999-00,20,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,12-12-1999,MANU vs. DET,25108,"42.982923, -71.446094",shot - 32,,29900296,1610612747,2,,0,20,20
1,319,48,33,4,3,0,,15,25,Center(C),Goal Line,Less Than 8 ft.,Manchester United,04-01-2000,MANU @ LAC,25296,"34.189593, -118.471724",shot - 4,shot - 4,29900440,1610612747,4,3,0,15,78.4
0,182,-23,194,5,2,0,2000-01,14,39,Center(C),Mid Range,16-24 ft.,Manchester United,18-03-2001,MANU @ ORL,1386,"28.549237, -81.372780",shot - 27,,20000958,1610612747,5,2,0,14,39
0,108,0,0,1,1,0,2002-03,30,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,22-12-2002,MANU @ TOR,3738,"43.717098, -79.395917",shot - 4,,20200392,1610612747,115.64,70.36,0,30,20
1,50,84,52,7,1,0,2009-10,15,,Right Side(R),,,Manchester United,06-11-2009,MANU vs. MEM,14996,"42.982923, -71.446094",shot - 3,shot - 3,20900083,1610612747,7,1,0,15,29
1,288,-57,64,7,3,0,2005-06,22,28,Left Side(L),,8-16 ft.,Manchester United,20-03-2006,MANU @ BOS,9335,"42.330507, -71.074655",shot - 3,shot - 3,20500988,1610612747,7,3,0,22,28
0,10,0,0,10,1,0,,22,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,08-04-2005,MANU @ SEA,,"47.633181, -122.308343",shot - 4,,20401130,1610612747,10,,0,22,20
0,220,-168,-2,3,,0,2009-10,2,36,Left Side(L),Mid Range,16-24 ft.,Manchester United,30-10-2009,MANU vs. DAL,14898,"42.982923, -71.446094",shot - 3,shot - 3,20900031,1610612747,3,26.36,0,,84.4
0,48,-38,11,7,1,0,2015-16,18,23,Center(C),Goal Area,Less Than 8 ft.,Manchester United,29-11-2015,MANU vs. IND,,"42.982923, -71.446094",shot - 3,shot - 3,21500253,1610612747,118.64,1,0,18,23
1,407,-84,45,2,4,1,2003-04,10,29,Left Side(L),Mid Range,8-16 ft.,Manchester United,23-04-2004,MANU @ HOU,27360,"29.740325, -95.365762",shot - 52,,40300153,1610612747,,4,1,95.7856,29
0,542,-108,183,0,4,0,2014-15,29,41,Left Side Center(LC),Mid Range,16-24 ft.,Manchester United,14-12-2014,MANU @ MIN,21609,"46.667324, -94.419250",shot - 42,,21400351,1610612747,0,4,0,29,41
1,200,,14,4,2,1,2009-10,32,42,Right Side(R),Right Corner,24+ ft.,Manchester United,22-04-2010,MANU @ OKC,29086,"35.492151, -97.519011",shot - 41,,40900143,1610612747,114.64,2,1,32,42
0,437,-184,212,0,4,0,2006-07,43,48,Left Side Center(LC),Penalty Spot,24+ ft.,Manchester United,22-12-2006,MANU @ NJN,10167,,shot - 3,shot - 3,20600381,1610612747,0,24.36,0,43,48
0,327,163,13,4,3,0,2005-06,7,36,Right Side(R),Mid Range,16-24 ft.,Manchester United,22-01-2006,MANU vs. TOR,8598,"42.982923, -71.446094",shot - 0,,20500591,1610612747,67.64,3,0,7,70.4
1,374,0,0,10,4,1,2002-03,33,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,24-04-2003,MANU vs. MIN,27064,"42.982923, -71.446094",shot - 4,,40200173,1610612747,10,4,1,,20
0,532,75,190,0,4,0,2011-12,15,40,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,29-03-2012,MANU vs. OKC,19267,"42.982923, -71.446094",shot - 33,,21100756,1610612747,0,4,0,84.7856,
0,417,-197,252,0,4,0,2005-06,2,51,Left Side Center(LC),,24+ ft.,Manchester United,17-03-2006,MANU @ NJN,9277,"40.643505, -73.939507",shot - 3,,20500968,1610612747,0,4,0,2,51
0,422,0,0,,4,0,2002-03,54,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,05-01-2003,MANU vs. PHX,3877,"42.982923, -71.446094",shot - 4,shot - 4,20200476,1610612747,7,4,0,90.7856,20
1,96,-98,102,2,1,0,2009-10,48,34,Left Side(L),Mid Range,8-16 ft.,Manchester United,17-11-2009,MANU vs. DET,15107,"42.982923, -71.446094",shot - 15,,20900157,1610612747,2,1,0,48,34
1,524,-224,110,1,4,0,2011-12,40,44,Left Side Center(LC),,24+ ft.,Manchester United,01-04-2012,MANU vs. GSW,19316,"42.982923, -71.446094",shot - 2,,21100784,1610612747,1,,0,62.2,98.728
0,144,3,,8,2,0,1996-97,50,46,Center(C),Penalty Spot,24+ ft.,Manchester United,26-11-1996,MANU @ PHI,22943,"39.993941, -75.143458",shot - 3,shot - 3,29600179,1610612747,8,2,0,50,46
1,57,114,104,4,1,0,2008-09,4,35,Right Side(R),Mid Range,,Manchester United,22-12-2008,MANU @ MEM,13682,"35.103812, -89.964007",shot - 3,shot - 3,20800405,1610612747,,1,0,4,35
0,235,-146,217,0,2,0,2005-06,7,46,Left Side Center(LC),Penalty Spot,24+ ft.,Manchester United,19-04-2006,MANU vs. NOK,,"42.982923, -71.446094",shot - 3,shot - 3,20501229,1610612747,0,2,81.35232,7,46
0,217,100,242,1,2,0,2008-09,12,46,Right Side Center(RC),Penalty Spot,24+ ft.,Manchester United,22-12-2008,MANU @ MEM,13691,"35.103812, -89.964007",shot - 25,,20800405,1610612747,1,2,0,12,46
1,286,,0,6,3,1,2003-04,32,20,,Goal Area,Less Than 8 ft.,Manchester United,28-04-2004,MANU vs. HOU,27398,"42.982923, -71.446094",shot - 4,,40300155,1610612747,73.64,3,1,32,20
0,352,123,224,0,3,0,2006-07,52,45,Right Side Center(RC),Penalty Spot,24+ ft.,Manchester United,03-04-2007,MANU vs. DEN,11236,"42.982923, -71.446094",shot - 25,,20601107,1610612747,0,3,0,52,85.4
0,189,1,,4,2,1,,49,27,Center(C),Goal Line,Less Than 8 ft.,Manchester United,17-05-2010,MANU vs. PHX,29246,"42.982923, -71.446094",shot - 14,,40900311,1610612747,4,2,90.608,49,27
0,285,0,0,6,3,0,1999-00,49,20,,Goal Area,Less Than 8 ft.,Manchester United,05-01-2000,MANU vs. LAC,25319,"42.982923, -71.446094",shot - 4,shot - 4,29900447,1610612747,6,3,0,49,20
1,2,5,36,11,1,0,2007-08,39,23,Center(C),Goal Area,Less Than 8 ft.,Manchester United,07-03-2008,MANU vs. LAC,12714,"42.982923, -71.446094",shot - 3,shot - 3,20700923,1610612747,11,1,0,44.2,23
1,284,133,227,9,3,0,2008-09,9,46,Right Side Center(RC),Penalty Spot,24+ ft.,Manchester United,07-01-2009,MANU @ GSW,13830,"37.754130, -122.437947",shot - 3,shot - 3,20800525,1610612747,9,3,70.928,9,28.728
0,20,0,,9,1,0,2000-01,21,20,Center(C),Goal Area,,Manchester United,,,117,"42.982923, -71.446094",shot - 5,shot - 5,20000098,1610612747,9,85.6,72.8,21,20
0,207,-51,92,0,2,1,2002-03,22,30,Center(C),Goal Line,8-16 ft.,Manchester United,07-05-2003,,27198,"29.444994, -98.524120",shot - 36,,40200222,1610612747,0,2,45.608,27.2,30
1,61,-141,160,5,1,0,2007-08,2,41,Left Side Center(LC),,16-24 ft.,Manchester United,25-01-2008,MANU @ DAL,12300,"32.757824, -96.786653",shot - 3,shot - 3,20700633,1610612747,5,1,0,2,41
1,226,111,194,4,2,1,2009-10,59,42,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,06-06-2010,MANU vs. BOS,29409,"42.982923, -71.446094",shot - 42,,40900402,1610612747,4,2,96.608,59,42
0,59,89,47,5,1,0,2008-09,39,,Right Side(R),Mid Range,8-16 ft.,Manchester United,01-03-2009,MANU @ PHX,14408,"33.552026, -112.071667",shot - 44,,20800884,1610612747,5,1,0,39,30
0,181,67,82,0,2,0,2008-09,39,30,Right Side(R),Goal Line,8-16 ft.,Manchester United,13-01-2009,MANU @ HOU,13892,"29.740325, -95.365762",shot - 7,,20800562,1610612747,0,2,0,39,30
0,286,-112,46,9,3,0,,18,32,Left Side(L),Mid Range,8-16 ft.,,20-02-2008,MANU @ PHX,12561,"33.552026, -112.071667",shot - 3,shot - 3,20700796,1610612747,9,3,0,18,32
0,219,87,109,1,2,0,2004-05,35,33,,Mid Range,8-16 ft.,Manchester United,11-04-2005,MANU vs. PHO,7462,"42.982923, -71.446094",shot - 3,shot - 3,20401154,1610612747,30.64,2,0,76.7856,33
1,534,0,0,1,4,0,2009-10,53,20,Center(C),,Less Than 8 ft.,Manchester United,27-10-2009,MANU vs. LAC,14891,"42.982923, -71.446094",shot - 4,shot - 4,20900004,1610612747,29.64,4,0,53,20
0,452,-221,173,3,4,0,2001-02,59,48,Left Side Center(LC),Penalty Spot,24+ ft.,,05-04-2002,MANU @ BOS,3010,"42.330507, -71.074655",shot - 3,shot - 3,20101084,1610612747,40.64,4,0,59,48
0,181,-41,43,4,2,0,2005-06,51,25,Center(C),Goal Line,Less Than 8 ft.,Manchester United,29-11-2005,MANU @ SAS,7893,"29.444994, -98.524120",shot - 36,,20500203,1610612747,4,40.36,0,51,25
1,242,,0,1,2,0,2002-03,2,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,10-01-2003,,3916,"42.982923, -71.446094",shot - 4,shot - 4,20200516,1610612747,114.64,2,58.928,2,20
0,262,0,0,8,3,0,1999-00,17,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,16-04-2000,MANU vs. MIN,26148,"42.982923, -71.446094",shot - 4,,29901159,1610612747,8,,0,56.7856,20
0,382,-25,51,8,4,0,2005-06,43,25,Center(C),Goal Line,Less Than 8 ft.,Manchester United,04-12-2005,,7984,"42.982923, -71.446094",shot - 3,shot - 3,20500244,1610612747,8,4,,95.2,25
1,147,0,0,8,2,1,,7,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,01-05-2003,MANU vs. MIN,27126,"42.982923, -71.446094",shot - 4,shot - 4,40200176,1610612747,8,,,7,20
0,288,51,263,6,3,0,2008-09,8,46,Center(C),Penalty Spot,24+ ft.,Manchester United,12-04-2009,MANU vs. MEM,14853,"42.982923, -71.446094",shot - 26,,20801201,1610612747,54.64,19.36,116.608,8,46
1,57,,23,4,1,1,2003-04,19,23,Center(C),Goal Area,Less Than 8 ft.,Manchester United,13-05-2004,MANU @ SAS,27492,"29.444994, -98.524120",shot - 4,shot - 4,40300235,1610612747,4,1,1,19,46.4
0,483,146,204,1,4,0,,5,45,Right Side Center(RC),Penalty Spot,,Manchester United,17-03-2005,MANU @ MIA,7238,"25.790710, -80.207819",shot - 23,,20400954,1610612747,1,,0,22.2,45
1,440,-180,1,6,4,0,2008-09,24,38,Left Side(L),,16-24 ft.,Manchester United,03-04-2009,MANU vs. HOU,14769,"42.982923, -71.446094",shot - 3,shot - 3,20801134,1610612747,6,72.36,0,24,38
1,358,132,88,2,3,0,2011-12,55,35,Right Side(R),Mid Range,8-16 ft.,,19-02-2012,MANU @ PHX,18805,"33.552026, -112.071667",shot - 36,,21100469,1610612747,2,58.36,0,55,35
1,439,-79,26,5,4,0,2004-05,12,,Left Side(L),Goal Line,8-16 ft.,Manchester United,12-11-2004,MANU @ ORL,6343,,shot - 44,,20400073,1610612747,5,4,0,12,28
1,249,138,72,,2,0,,18,35,Right Side(R),Mid Range,8-16 ft.,Manchester United,29-11-2007,MANU vs. DEN,11752,"42.982923, -71.446094",shot - 8,,20700222,1610612747,0,2,0,18,35
0,249,105,113,10,3,0,2012-13,37,35,Right Side(R),Mid Range,8-16 ft.,Manchester United,09-01-2013,MANU @ SAS,20164,,shot - 3,shot - 3,21200522,1610612747,10,87.36,0,37,68.4
1,412,0,0,1,4,0,2005-06,4,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,11-11-2005,MANU @ PHI,7695,"39.993941, -75.143458",shot - 4,,20500077,1610612747,1,41.36,0,4,20
1,,0,,2,2,0,,41,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,14-02-2003,MANU vs. SAS,4246,"42.982923, -71.446094",shot - 4,shot - 4,20200743,1610612747,2,,0,41,20
0,,136,138,3,2,0,2014-15,53,39,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,12-12-2014,MANU @ SAS,21574,"29.444994, -98.524120",shot - 3,shot - 3,21400339,1610612747,65.2,2,0,53,39
1,358,-94,15,10,4,0,2005-06,12,29,Left Side(L),Mid Range,8-16 ft.,Manchester United,19-03-2006,MANU @ CLE,9301,"41.484971, -81.671552",shot - 52,,20500981,1610612747,10,4,0,12,29
0,246,204,14,3,2,1,2011-12,1,40,Right Side(R),Mid Range,16-24 ft.,Manchester United,21-05-2012,MANU @ OKC,30010,"35.492151, -97.519011",shot - 15,,41100235,1610612747,3,2,84.608,1,40
0,401,189,,7,,0,2005-06,29,38,Right Side(R),Mid Range,16-24 ft.,Manchester United,20-03-2006,MANU @ BOS,9343,"42.330507, -71.074655",shot - 3,shot - 3,20500988,1610612747,7,60.36,0,29,98.4
1,405,-173,78,7,4,1,1999-00,11,38,Left Side(L),Mid Range,16-24 ft.,Manchester United,12-05-2000,MANU @ PHX,30460,"33.552026, -112.071667",shot - 23,,49900057,1610612747,79.64,4,1,11,38
1,529,-164,111,2,5,0,1999-00,46,,Left Side(L),Mid Range,16-24 ft.,Manchester United,10-04-2000,MANU vs. SEA,26117,"42.982923, -71.446094",shot - 44,,29901114,1610612747,2,91.36,59.928,62.2,39
1,466,159,204,7,4,1,,56,45,Right Side Center(RC),Penalty Spot,24+ ft.,Manchester United,20-04-2008,MANU vs. DEN,28060,"42.982923, -71.446094",shot - 36,,40700141,1610612747,7,4,1,56,45
1,103,130,21,1,1,1,1999-00,,33,Right Side(R),Mid Range,,Manchester United,23-04-2000,MANU vs. SAC,30310,"42.982923, -71.446094",shot - 36,,49900007,1610612747,1,1,93.928,64.2,33
0,299,159,7,7,3,0,2006-07,44,35,Right Side(R),Mid Range,,Manchester United,22-01-2007,MANU vs. GSW,10469,"42.982923, -71.446094",shot - 3,shot - 3,20600614,1610612747,7,3,51.928,44,35
1,44,73,164,6,1,0,2011-12,57,37,,Mid Range,16-24 ft.,Manchester United,06-01-2012,MANU vs. GSW,18257,,shot - 31,,21100109,1610612747,83.64,,0,57,37
1,243,-105,258,0,2,0,2005-06,12,47,Left Side Center(LC),Penalty Spot,24+ ft.,Manchester United,19-01-2006,MANU @ SAC,8513,"38.567296, -121.456638",shot - 3,shot - 3,20500563,1610612747,0,2,0,12,47
1,58,99,69,6,1,0,2012-13,38,32,Right Side(R),Mid Range,8-16 ft.,Manchester United,07-02-2013,MANU @ BOS,20448,"42.330507, -71.074655",shot - 43,,21200733,1610612747,61.64,77.36,0,38,32
0,456,163,105,3,4,0,2005-06,28,39,Right Side(R),Mid Range,16-24 ft.,Manchester United,09-01-2006,MANU vs. IND,8397,"42.982923, -71.446094",shot - 3,shot - 3,20500490,1610612747,29.2,4,0,113.2,39
0,338,117,138,10,4,1,2006-07,9,38,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,22-04-2007,MANU @ PHX,,"33.552026, -112.071667",shot - 51,,40600151,1610612747,10,4,1,,38
0,2,-97,238,11,1,1,2011-12,36,45,Left Side Center(LC),Penalty Spot,24+ ft.,Manchester United,08-05-2012,MANU vs. DEN,29831,"42.982923, -71.446094",shot - 3,shot - 3,41100165,1610612747,11,,1,36,45
1,69,197,144,3,1,0,2015-16,50,44,Right Side Center(RC),Penalty Spot,24+ ft.,Manchester United,10-02-2016,MANU @ CLE,22528,"41.484971, -81.671552",shot - 46,,21500795,1610612747,101.2,1,0,50,44
1,396,70,136,4,4,0,1998-99,36,35,Center(C),Goal Line,8-16 ft.,Manchester United,01-03-1999,MANU @ PHX,24485,"33.552026, -112.071667",shot - 32,,29800192,1610612747,4,4,0,48.7856,
0,277,-11,209,5,3,0,2008-09,58,40,Center(C),Mid Range,16-24 ft.,Manchester United,22-12-2008,MANU @ MEM,13695,"35.103812, -89.964007",shot - 3,shot - 3,20800405,1610612747,15.2,,0,,40
1,443,-2,41,5,4,,2003-04,58,,Center(C),Goal Line,Less Than 8 ft.,Manchester United,02-01-2004,MANU @ SEA,5480,"47.633181, -122.308343",shot - 55,,20300462,1610612747,5,4,,58,24
1,16,0,0,11,1,0,2009-10,6,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,06-11-2009,MANU vs. MEM,14993,"42.982923, -71.446094",shot - 1,shot - 1,20900083,1610612747,11,1,0,6,20
1,266,15,6,10,3,0,2011-12,29,21,Center(C),Goal Area,Less Than 8 ft.,Manchester United,02-03-2012,,18913,"42.982923, -71.446094",shot - 4,shot - 4,21100538,1610612747,25.64,22.36,0,29,21
0,33,125,116,,1,0,2014-15,42,37,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,04-11-2014,MANU vs. PHX,21162,"42.982923, -71.446094",shot - 36,,21400056,1610612747,75.2,1,0,42,37
1,29,0,0,6,1,0,2007-08,42.2,20,,Goal Area,Less Than 8 ft.,Manchester United,20-03-2008,MANU @ UTA,12842,"40.774891, -111.930790",shot - 1,shot - 1,20701018,1610612747,6,1,0,42.2,20
0,157,172,,7,2,0,2005-06,12,40,Right Side(R),Mid Range,16-24 ft.,Manchester United,23-02-2006,MANU vs. SAC,8907,"42.982923, -71.446094",shot - 39,,20500802,1610612747,7,2,0,12,40
1,242,0,,9,3,0,2003-04,8,20,Center(C),Goal Area,Less Than 8 ft.,,22-02-2004,MANU @ PHX,5691,"33.552026, -112.071667",shot - 46,,20300808,1610612747,9,3,59.608,8,71.4
1,281,179,183,6,3,0,,23,45,Right Side Center(RC),Penalty Spot,24+ ft.,Manchester United,18-03-2007,MANU vs. MIN,11019,"42.982923, -71.446094",shot - 3,,20600994,1610612747,6,61.36,0,23,22.4
0,289,0,1,8,3,0,,18,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,28-11-2014,MANU vs. MIN,21437,"42.982923, -71.446094",shot - 49,,21400234,1610612747,8,71.36,0,18,20
0,7,,0,11,1,0,2001-02,14,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,30-12-2001,MANU vs. HOU,2019,"42.982923, -71.446094",shot - 39,,20100428,1610612747,34.64,1,0,14,20
0,389,56,101,9,4,0,2012-13,13,31,Center(C),Goal Line,8-16 ft.,Manchester United,21-01-2013,MANU @ CHI,20310,"41.845137, -87.660450",shot - 3,shot - 3,21200612,1610612747,9,86.36,,130.7856,31
1,258,0,0,9,3,0,2009-10,54,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,22-01-2010,MANU @ NYK,15836,"40.708999, -73.872430",shot - 4,shot - 4,20900632,1610612747,9,117.36,0,54,20
0,73,133,100,2,1,0,2002-03,39,36,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,29-01-2003,MANU @ PHX,4046,"33.552026, -112.071667",shot - 3,shot - 3,20200651,1610612747,2,1,0,102.7856,63.4
0,236,-156,113,,2,0,1997-98,50,39,Left Side(L),Mid Range,16-24 ft.,Manchester United,24-01-1998,MANU @ SEA,23799,"47.633181, -122.308343",shot - 8,,29700596,1610612747,1,2,0,57.7856,93.4
0,385,,0,2,3,0,2008-09,41,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,27-02-2009,MANU @ DEN,14394,"39.739968, -104.954013",shot - 4,shot - 4,20800871,1610612747,86.2,3,0,141.7856,20
1,393,225,-8,8,4,0,,33,42,Right Side(R),Right Corner,24+ ft.,Manchester United,07-04-2005,MANU vs. HOU,7411,"42.982923, -71.446094",shot - 2,,20401118,1610612747,8,91.36,,56.2,42
0,558,-13,132,,3,0,,1,33,Center(C),Goal Line,8-16 ft.,Manchester United,25-12-2009,MANU vs. CLE,15502,"42.982923, -71.446094",shot - 18,,20900426,1610612747,92.64,3,0,1,33
0,391,-166,176,1,3,0,2010-11,17,44,Left Side Center(LC),,24+ ft.,Manchester United,16-01-2011,MANU @ LAC,17250,"34.189593, -118.471724",shot - 20,,21000596,1610612747,1,3,0,94.2,44
1,,0,0,3,4,0,2000-01,28,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,12-11-2000,MANU vs. HOU,139,"42.982923, -71.446094",shot - 1,shot - 1,20000098,1610612747,,4,0,28,37.4
0,227,158,5,1,2,0,1999-00,17,35,Right Side(R),Mid Range,,Manchester United,05-01-2000,MANU vs. LAC,25313,"42.982923, -71.446094",shot - 3,shot - 3,29900447,1610612747,1,2,104.608,17,35
0,311,0,0,6,3,0,,46,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,04-12-2009,MANU vs. MIA,15252,"42.982923, -71.446094",shot - 4,,20900281,1610612747,6,3,0,46,20
1,237,31,188,1,2,0,1998-99,0,39,Center(C),Mid Range,16-24 ft.,Manchester United,11-02-1999,MANU @ MIN,24312,,shot - 3,shot - 3,29800058,1610612747,1,2,0,0,
0,510,-193,0,1,4,0,2011-12,51,39,Left Side(L),Mid Range,16-24 ft.,Manchester United,13-01-2012,MANU vs. CLE,18396,"42.982923, -71.446094",shot - 43,,21100169,1610612747,,4,0,51,83.4
0,319,-128,36,2,,,2002-03,5,33,Left Side(L),Mid Range,8-16 ft.,Manchester United,01-05-2003,MANU vs. MIN,27134,"42.982923, -71.446094",shot - 32,,40200176,1610612747,2,74.36,127.928,5,33
0,233,-83,242,,3,0,2015-16,38,45,Left Side Center(LC),Penalty Spot,24+ ft.,Manchester United,28-01-2016,MANU vs. CHI,22402,"42.982923, -71.446094",shot - 3,shot - 3,21500697,1610612747,11,3,0,38,45
0,488,24,88,3,4,0,2009-10,53,29,Center(C),Goal Line,8-16 ft.,Manchester United,20-12-2009,MANU @ DET,15440,"42.379455, -83.115635",shot - 17,,20900396,1610612747,3,4,0,53,29
1,371,64,82,9,4,0,2001-02,24,30,Right Side(R),Goal Line,8-16 ft.,Manchester United,19-02-2002,MANU vs. BOS,2551,"42.982923, -71.446094",shot - 2,shot - 2,20100758,1610612747,9,4,125.608,24,30
1,222,0,0,1,2,0,2002-03,33,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,16-04-2003,MANU @ GSW,5014,"37.754130, -122.437947",shot - 4,shot - 4,20201189,1610612747,1,2,0,33,20
0,192,56,51,1,2,0,2002-03,58,,Center(C),Goal Line,Less Than 8 ft.,Manchester United,19-02-2003,MANU @ UTA,4354,"40.774891, -111.930790",shot - 3,shot - 3,20200774,1610612747,1,2,0,58,
1,198,,59,4,2,0,1999-00,6,26,,Goal Line,Less Than 8 ft.,Manchester United,09-03-2000,MANU @ GSW,25821,"37.754130, -122.437947",shot - 3,shot - 3,29900878,1610612747,4,20.36,0,6,26
1,63,,201,4,1,0,1998-99,39,41,Left Side Center(LC),Mid Range,16-24 ft.,Manchester United,29-04-1999,MANU vs. POR,24970,"42.982923, -71.446094",shot - 3,shot - 3,29800672,1610612747,45.64,1,0,39,41
1,323,72,140,11,4,0,2003-04,27,35,Center(C),Mid Range,8-16 ft.,Manchester United,13-04-2004,MANU vs. GSW,6171,"42.982923, -71.446094",shot - 3,shot - 3,20301175,1610612747,11,4,26.8,27,35
0,91,16,-2,0,1,0,2001-02,47,21,Center(C),Goal Area,Less Than 8 ft.,Manchester United,07-12-2001,,1827,"38.567296, -121.456638",shot - 39,,20100271,1610612747,0,1,0,47,21
0,300,9,48,9,3,1,2008-09,13,24,Center(C),Goal Line,Less Than 8 ft.,Manchester United,21-05-2009,MANU vs. DEN,28805,"42.982923, -71.446094",shot - 3,shot - 3,40800312,1610612747,9,88.36,112.608,13,24
1,590,-229,1,0,4,0,2012-13,15,42,Left Side(L),Left Corner,24+ ft.,Manchester United,07-12-2012,MANU @ OKC,,"35.492151, -97.519011",shot - 3,shot - 3,21200280,1610612747,0,4,0,15,42
0,270,88,211,0,2,0,2010-11,0,42,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,09-01-2011,MANU vs. NYK,17172,"42.982923, -71.446094",shot - 25,,21000550,1610612747,0,2,0,59.2,42
1,11,18,,11,1,1,2000-01,4,39,Center(C),Mid Range,16-24 ft.,Manchester United,08-06-2001,MANU vs. PHI,26473,,shot - 3,shot - 3,40000084,1610612747,56.64,1,106.928,4,39
1,101,,207,0,1,0,2003-04,42,45,Right Side Center(RC),Penalty Spot,,Manchester United,22-02-2004,MANU @ PHX,5682,"33.552026, -112.071667",shot - 3,shot - 3,20300808,1610612747,0,1,0,42,45
1,349,0,0,1,3,0,1999-00,27,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,19-03-2000,MANU @ NYK,25921,"40.708999, -73.872430",shot - 39,,29900947,1610612747,1,3,30.8,,42.4
1,419,-16,206,6,4,0,2006-07,47,40,Center(C),Mid Range,16-24 ft.,Manchester United,08-04-2007,MANU vs. PHX,11325,"42.982923, -71.446094",shot - 3,shot - 3,20601144,1610612747,6,4,0,47,40
0,300,127,218,5,3,0,2015-16,23,45,Right Side Center(RC),Penalty Spot,24+ ft.,Manchester United,28-01-2016,MANU vs. CHI,22406,"42.982923, -71.446094",shot - 6,,21500697,1610612747,5,78.36,0,23,45
1,106,0,0,0,1,0,2007-08,41,20,,Goal Area,Less Than 8 ft.,Manchester United,11-01-2008,MANU vs. MIL,12159,"42.982923, -71.446094",shot - 4,shot - 4,20700531,1610612747,0,1,,41,20
